Idx,Date,Hist,Pred,Text
Aaron_Taylor-Johnson,2016/02/23,"[7325, 10930, 12388, 11522, 13393, 12625, 9304, 10006, 11365, 12081, 10474, 10952, 9649, 8819, 7670, 8544, 10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576]","[6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/02/24,"[10930, 12388, 11522, 13393, 12625, 9304, 10006, 11365, 12081, 10474, 10952, 9649, 8819, 7670, 8544, 10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112]","[5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/02/25,"[12388, 11522, 13393, 12625, 9304, 10006, 11365, 12081, 10474, 10952, 9649, 8819, 7670, 8544, 10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705]","[5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/02/26,"[11522, 13393, 12625, 9304, 10006, 11365, 12081, 10474, 10952, 9649, 8819, 7670, 8544, 10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930]","[6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/02/27,"[13393, 12625, 9304, 10006, 11365, 12081, 10474, 10952, 9649, 8819, 7670, 8544, 10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868]","[9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/02/28,"[12625, 9304, 10006, 11365, 12081, 10474, 10952, 9649, 8819, 7670, 8544, 10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610]","[9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/02/29,"[9304, 10006, 11365, 12081, 10474, 10952, 9649, 8819, 7670, 8544, 10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144]","[9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/01,"[10006, 11365, 12081, 10474, 10952, 9649, 8819, 7670, 8544, 10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457]","[7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/02,"[11365, 12081, 10474, 10952, 9649, 8819, 7670, 8544, 10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604]","[6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/03,"[12081, 10474, 10952, 9649, 8819, 7670, 8544, 10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552]","[5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/04,"[10474, 10952, 9649, 8819, 7670, 8544, 10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858]","[6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/05,"[10952, 9649, 8819, 7670, 8544, 10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672]","[6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/06,"[9649, 8819, 7670, 8544, 10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649]","[7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/07,"[8819, 7670, 8544, 10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441]","[6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/08,"[7670, 8544, 10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485]","[5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/09,"[8544, 10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488]","[5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/10,"[10142, 8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450]","[5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/11,"[8520, 6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757]","[7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/12,"[6346, 7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497]","[8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/13,"[7230, 7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066]","[10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/14,"[7568, 6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698]","[7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/15,"[6760, 8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150]","[5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/16,"[8623, 8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951]","[5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/17,"[8491, 8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581]","[6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/18,"[8150, 6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658]","[6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/19,"[6787, 6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608]","[13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/20,"[6764, 7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985]","[12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/21,"[7557, 7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156]","[8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/22,"[7912, 13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613]","[6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/23,"[13012, 16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927]","[6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/24,"[16481, 9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558]","[6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/25,"[9721, 7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524]","[6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/26,"[7935, 7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916]","[7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
